0.7853981633974483,-0.2983206213946819,0.19832062139468196,-0.03854297541742676,-0.162,-0.624,-0.42400000000000004,0.009843465868363068,0.1,-0.1,6.019513182664268e-16,-7.098001678895489e-17,0.0
0.7853981633974483,-0.2966412427893638,0.1966412427893639,-0.07414723574495315,-0.062,-0.724,-0.35262416199820745,0.022295279962100522,0.2,-0.2,2.0740789205609335e-15,9.614801698360049e-18,0.0
0.7853981633974483,-0.2949618641840458,0.19496186418404585,-0.1065554019095187,0.038000000000000006,-0.824,-0.31994868428621914,0.0358649518735369,0.30000000000000004,-0.30000000000000004,1.3715054647055838e-15,4.320081653001163e-17,0.0
0.7853981633974483,-0.29328248557872766,0.1932824855787278,-0.13490875551972978,0.138,-0.9239999999999999,-0.32053256067414765,0.04874147639517609,0.4,-0.4,5.755644463761124e-15,4.820950954807768e-17,0.0
0.7853981633974483,-0.2916031069734098,0.19160310697340974,-0.1586959902233054,0.23800000000000002,-1.024,-0.34919810079042934,0.05963267433248086,0.5,-0.5,-5.676442653165225e-15,1.5622081398561883e-16,0.0
0.7853981633974483,-0.28992372836809166,0.18992372836809168,-0.17793552275252036,0.338,-1.124,-0.4011406027486588,0.06780205025413814,0.6,-0.6,-2.0727267664634133e-15,1.9055761467434143e-16,0.0
0.7853981633974483,-0.2882443497627738,0.18824434976277363,-0.1930927039226518,0.43800000000000006,-1.2136697454440408,-0.4719255648281211,0.07297257865394913,0.7,-0.7,-1.2021665299087315e-14,3.1657782703584973e-16,0.0
0.7853981633974483,-0.2865649711574558,0.18656497115745557,-0.20497543956424022,0.538,-1.2672952962187745,-0.5571100516489588,0.07546946624037171,0.7999999999999999,-0.7999999999999999,-1.2623674520478533e-14,4.3824157464275005e-16,0.0
0.7853981633974483,-0.2848855925521376,0.18488559255213752,-0.21445508600996843,0.6290741107787287,-1.2910091266064918,-0.652160871514686,0.0764055177620239,0.8999999999999999,-0.8999999999999999,-4.530223378324284e-15,4.4521294707290425e-16,0.0
0.7853981633974483,-0.28320621394681955,0.18320621394681946,-0.2220626646180188,0.7038982391771502,-1.2905395640114203,-0.752160871514686,0.07634390352392784,0.9999999999999999,-0.9999999999999999,-4.4904388740311335e-15,4.5233934596477e-16,0.0
